pet_id,shelter_name,shelter_state,amount,method,new_donor,donor_source
80966,West Coast Animal Rescue,1,50,8,0,12
81154,Indiana GSD & Siberian Husky Rescue,2,50,8,0,12
80917,Don't Bully Me Rescue,3,50,8,0,12
81160,Rays of hope inc.,3,50,8,0,12
81130,Calling All Cats Rescues,4,50,8,0,12
80988,Pflugerville Pets Alive!,3,50,8,0,12
80917,Don't Bully Me Rescue,3,50,8,0,12
80966,West Coast Animal Rescue,1,50,8,0,12
80914,Don't Bully Me Rescue,3,50,8,0,12
80914,Don't Bully Me Rescue,3,50,8,0,12
511109,Forever Friends Humane Society,3,50.99,6,1,12
707410,German Shepherd Rescue Of Orange County,1,51,6,1,12
245024,"Dogue de Bordeaux Rescue, Inc",1,52,3,0,12
1090826,Justice 4 Mutts,3,55,6,0,7
853473,"Pound Pullers of Lebanon, MO, Inc.",2,55,6,0,7
558591,Daisy's Animal Rescue League,4,55,3,0,12
581707,National Brittany Rescue and Adoption Network,4,55,6,1,12
507511,Pflugerville Pets Alive!,3,55,5,1,12
467205,Love & Second Chances,1,55,5,0,12
426574,Grayson County Humane Society,3,55,5,1,12
329946,"Mostly Muttz Rescue, Inc.",4,55,5,0,12
330188,Rompin Paws Rescue,1,55,6,0,12
40410,"Mostly Muttz Rescue, Inc.",4,55,5,0,12
81555,"Georgia Animal Rescue & Defence, Inc- GARD",3,55,5,0,12
81560,Murray County Humane Society,3,55,8,0,12
80980,Marley's Mutts Dog Rescue,1,55,8,0,12
677899,Guardians of the Green Mile Inc,2,58,5,0,12
40410,"Mostly Muttz Rescue, Inc.",4,58,5,0,12
1144009,"Their Lives Matter, Inc.",3,60,7,0,7
1069792,"Their Lives Matter, Inc.",3,60,7,0,7
1028915,Defensa Animal de Rincon,5,60,6,0,7
1084045,"Their Lives Matter, Inc.",3,60,7,0,9
1121510,Defensa Animal de Rincon,5,60,6,0,7
1098976,Heidi's Legacy Dog Rescue,3,60,6,0,7
1105612,Heidi's Legacy Dog Rescue,3,60,6,0,7
1105601,Defensa Animal de Rincon,5,60,6,0,7
1090366,"Their Lives Matter, Inc.",3,60,7,0,7
1080098,Corridor Rescue Inc.,3,60,6,0,7
1069792,"Their Lives Matter, Inc.",3,60,6,0,7
991873,Defensa Animal de Rincon,5,60,6,0,7
1044885,"Their Lives Matter, Inc.",3,60,6,0,7
1044885,"Their Lives Matter, Inc.",3,60,6,0,7
1040738,"Their Lives Matter, Inc.",3,60,6,0,7
979704,"Mostly Muttz Rescue, Inc.",4,60,6,0,7
1020825,Collar of Hope,1,60,6,0,7
943276,Heidi's Legacy Dog Rescue,3,60,6,0,12
966767,Corridor Rescue Inc.,3,60,6,0,12
618461,"Their Lives Matter, Inc.",3,60,6,0,12
911081,"Their Lives Matter, Inc.",3,60,6,0,12
923860,Defensa Animal de Rincon,5,60,6,0,12
860007,Chain of Love Abandoned Animals Rescue ,3,60,6,0,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,60,6,0,12
860007,Chain of Love Abandoned Animals Rescue ,3,60,6,0,12
869566,Marley's Mutts Dog Rescue,1,60,2,1,12
836271,SRGDRR Inc aka Save Rocky the Great Dane Rescue and Rehab,3,60,6,0,12
823830,Collar of Hope,1,60,6,0,12
822559,Heidi's Legacy Dog Rescue,3,60,3,1,12
819660,Utah Valley Animal Rescue,1,60,1,0,12
792416,Defensa Animal de Rincon,5,60,6,0,12
792416,Defensa Animal de Rincon,5,60,3,0,12
574746,God's Dogs Rescue,3,60,5,0,12
616641,Marley's Mutts Dog Rescue,1,60,1,1,12
618461,"Their Lives Matter, Inc.",3,60,2,1,12
602926,Rescued Treasures Pet Adoptions,4,60,6,1,12
507511,Pflugerville Pets Alive!,3,60,5,1,12
405275,Defensa Animal de Rincon,5,60,6,1,12
221741,Southern California Bulldog Rescue,1,60,6,1,12
81560,Murray County Humane Society,3,60,8,0,12
81577,Southern California Bulldog Rescue,1,60,8,1,12
81245,Sandersville/ Washington County Animal Shelter,3,60,8,0,12
533442,Heidi's Legacy Dog Rescue,3,64.01,5,0,12
1131081,Defensa Animal de Rincon,5,65,6,0,7
1069792,"Their Lives Matter, Inc.",3,65,7,0,7
1072263,"Their Lives Matter, Inc.",3,65,6,0,7
1028915,Defensa Animal de Rincon,5,65,6,0,7
524768,Don't Bully Me Rescue,3,65,6,0,12
883444,Collar of Hope,1,65,6,0,12
943816,Louisiana Baby Mommas,3,65,5,0,12
776300,Marley's Mutts Dog Rescue,1,65,5,1,12
666717,Toccoa-Stephens County Humane Shelter,3,65,5,1,12
574746,God's Dogs Rescue,3,65,5,0,12
533442,Heidi's Legacy Dog Rescue,3,65,5,1,12
1059271,Southern Souls Rescue,3,70,6,0,7
768376,"Their Lives Matter, Inc.",3,70,6,0,7
966767,Corridor Rescue Inc.,3,70,5,0,12
966767,Corridor Rescue Inc.,3,70,3,1,12
702878,Cooper's Chance Animal Rescue,1,70,5,0,12
771057,Collar of Hope,1,70,6,0,12
836270,The Hachiko Animal Federation Puerto Rico ,1,70,5,1,12
655090,Bulldog Haven NW,1,70,6,1,12
579471,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,70,5,0,12
245007,A Way For a Stray Rescue,3,70,5,1,12
1074164,Road Dogs and Rescue,1,75,5,0,2
1074164,Road Dogs and Rescue,1,75,1,1,9
943277,True & Faithful Pet Rescue Mission,3,75,3,1,12
640819,SRGDRR Inc aka Save Rocky the Great Dane Rescue and Rehab,3,75,6,0,12
943277,True & Faithful Pet Rescue Mission,3,75,5,0,12
971544,Heidi's Legacy Dog Rescue,3,75,6,0,12
966767,Corridor Rescue Inc.,3,75,6,0,12
943276,Heidi's Legacy Dog Rescue,3,75,6,0,12
893515,Tornado Alley Bulldog Rescue,3,75,5,0,12
524768,Don't Bully Me Rescue,3,75,5,0,12
524768,Don't Bully Me Rescue,3,75,6,0,12
768376,"Their Lives Matter, Inc.",3,75,6,1,12
693359,Santana's Hope 4 Paws/ Friends of Steelville Pound,2,75,5,1,12
702877,Animals Rule Placement Foundation,1,75,6,0,12
693359,Santana's Hope 4 Paws/ Friends of Steelville Pound,2,75,6,1,12
558591,Daisy's Animal Rescue League,4,75,6,1,12
638343,"Their Lives Matter, Inc.",3,75,6,1,12
630157,Utah Valley Animal Rescue,1,75,1,1,12
581707,National Brittany Rescue and Adoption Network,4,75,3,1,12
528375,Stillwater Cat Haven,1,75,6,1,12
526182,Animal Ark Rescue Adoption Page,3,75,5,0,12
526182,Animal Ark Rescue Adoption Page,3,75,5,0,12
511109,Forever Friends Humane Society,3,75,6,1,12
489524,Bulldog Haven NW,1,75,1,1,12
405275,Defensa Animal de Rincon,5,75,6,1,12
330189,"Dogue de Bordeaux Rescue, Inc",1,75,5,1,12
168463,Southern California Bulldog Rescue,1,75,5,0,12
81656,Cooper's Chance Animal Rescue,1,75,5,0,12
81577,Southern California Bulldog Rescue,1,75,8,1,12
81553,Long Beach Animal Care Services,1,75,8,0,12
81421,Pflugerville Pets Alive!,3,75,8,1,12
81356,Indianapolis Animal Care & Control,2,75,8,1,12
81397,Casa del Toro Pit Bull Rescue,2,75,8,1,12
652501,True & Faithful Pet Rescue Mission,3,77,5,0,12
869566,Marley's Mutts Dog Rescue,1,80,2,1,12
876053,Southern California Bulldog Rescue,1,80,6,1,12
832178,SRGDRR Inc aka Save Rocky the Great Dane Rescue and Rehab,3,80,6,0,12
138077,The Hermitage No-Kill Cat Shelter,1,80,6,0,12
154252,Utah Valley Animal Rescue,1,80,5,0,12
81577,Southern California Bulldog Rescue,1,80,8,1,12
81130,Calling All Cats Rescues,4,80,8,0,12
918030,"Forgotten Felines, Inc.",3,90,5,1,12
405275,Defensa Animal de Rincon,5,91,6,0,12
81555,"Georgia Animal Rescue & Defence, Inc- GARD",3,95,8,0,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,99,3,1,4
869566,Marley's Mutts Dog Rescue,1,99,6,1,12
1084045,"Their Lives Matter, Inc.",3,100,7,0,9
1084045,"Their Lives Matter, Inc.",3,100,7,0,9
1084045,"Their Lives Matter, Inc.",3,100,7,0,9
1084045,"Their Lives Matter, Inc.",3,100,7,1,9
1024303,"Mostly Muttz Rescue, Inc.",4,100,6,0,9
1147614,"Georgia Animal Rescue & Defence, Inc- GARD",3,100,5,0,2
1121509,Rescue Dogs Rock NYC,4,100,1,0,2
1128636,True & Faithful Pet Rescue Mission,3,100,3,0,2
1144014,Okefenokee Humane Society,3,100,5,1,9
1136597,Magnificent Mutts Rescue,2,100,3,1,12
1131081,Defensa Animal de Rincon,5,100,6,0,12
1118633,Smashface Rescue/Rehab,1,100,1,1,4
1121511,National Brittany Rescue and Adoption Network,4,100,3,1,9
1059271,Southern Souls Rescue,3,100,1,0,2
1090366,"Their Lives Matter, Inc.",3,100,7,0,9
1134306,Roane County Paws ,3,100,6,1,9
1069792,"Their Lives Matter, Inc.",3,100,7,1,9
1059271,Southern Souls Rescue,3,100,1,0,2
1084045,"Their Lives Matter, Inc.",3,100,7,1,9
1121511,National Brittany Rescue and Adoption Network,4,100,6,0,7
1059271,Southern Souls Rescue,3,100,1,0,2
1059271,Southern Souls Rescue,3,100,6,0,2
1121511,National Brittany Rescue and Adoption Network,4,100,6,1,9
1121511,National Brittany Rescue and Adoption Network,4,100,3,0,2
1024303,"Mostly Muttz Rescue, Inc.",4,100,3,1,12
1090826,Justice 4 Mutts,3,100,6,0,2
997832,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,100,6,0,2
971541,Last Hope Cat Kingdom,1,100,8,1,12
1080102,Heidi's Legacy Dog Rescue,3,100,6,0,12
1101592,True & Faithful Pet Rescue Mission,3,100,5,1,9
1090366,"Their Lives Matter, Inc.",3,100,7,1,4
1090366,"Their Lives Matter, Inc.",3,100,7,0,9
943276,Heidi's Legacy Dog Rescue,3,100,3,1,4
1090218,Wimberley Adoption Group & Rescue,3,100,6,1,9
1090366,"Their Lives Matter, Inc.",3,100,7,0,9
1055268,True & Faithful Pet Rescue Mission,3,100,6,1,9
1074164,Road Dogs and Rescue,1,100,5,0,9
1002431,Utah Valley Animal Rescue,1,100,6,0,2
1080098,Corridor Rescue Inc.,3,100,5,1,3
1074164,Road Dogs and Rescue,1,100,5,1,9
1074164,Road Dogs and Rescue,1,100,6,0,4
1074164,Road Dogs and Rescue,1,100,3,1,9
1074165,Bulldog Haven NW,1,100,6,1,9
1074165,Bulldog Haven NW,1,100,5,0,2
1059271,Southern Souls Rescue,3,100,5,1,2
806944,Placencia Humane Society,5,100,3,1,9
1055268,True & Faithful Pet Rescue Mission,3,100,6,1,4
1072263,"Their Lives Matter, Inc.",3,100,6,0,7
1028767,"Mostly Muttz Rescue, Inc.",4,100,3,0,12
1028767,"Mostly Muttz Rescue, Inc.",4,100,3,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,5,0,9
1062993,Animal Ark Rescue,3,100,1,1,12
1055267,Road Dogs and Rescue,1,100,5,0,9
893515,Tornado Alley Bulldog Rescue,3,100,5,1,9
1028767,"Mostly Muttz Rescue, Inc.",4,100,3,1,9
1055268,True & Faithful Pet Rescue Mission,3,100,5,0,12
1055267,Road Dogs and Rescue,1,100,1,1,9
1028767,"Mostly Muttz Rescue, Inc.",4,100,5,1,12
1055267,Road Dogs and Rescue,1,100,5,1,12
1028767,"Mostly Muttz Rescue, Inc.",4,100,6,0,9
1055267,Road Dogs and Rescue,1,100,5,1,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,100,5,1,12
1919,Felines & Friends New Mexico,1,100,5,0,12
1038313,Lucky K9 Rescue,2,100,6,1,9
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,100,5,1,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,100,6,1,9
1038313,Lucky K9 Rescue,2,100,5,0,12
1041578,"GOLDEN RETRIEVER RESCUE ALLIANCE, INC.",3,100,1,1,2
943277,True & Faithful Pet Rescue Mission,3,100,1,0,4
962290,Animal Ark Rescue,3,100,6,1,12
962290,Animal Ark Rescue,3,100,1,1,12
962290,Animal Ark Rescue,3,100,6,1,12
943276,Heidi's Legacy Dog Rescue,3,100,5,0,12
943276,Heidi's Legacy Dog Rescue,3,100,5,0,12
943276,Heidi's Legacy Dog Rescue,3,100,1,0,12
943276,Heidi's Legacy Dog Rescue,3,100,6,1,12
1000096,"Boston Terrier Rescue of Florida, Inc. - P.I.N. Program",3,100,8,1,12
771056,Paws 4 A Cause Rescue,1,100,1,0,12
983978,"Wichita Pug Rescue, Inc.",2,100,5,1,12
962291,Mary S. Roberts Pet Adoption Center,1,100,5,1,12
918035,Randolph County SPCA,3,100,5,1,12
966767,Corridor Rescue Inc.,3,100,1,0,12
966767,Corridor Rescue Inc.,3,100,5,0,12
962290,Animal Ark Rescue,3,100,6,1,12
421209,Barks of Love Animal Rescue and Placement Services,1,100,5,1,12
983978,"Wichita Pug Rescue, Inc.",2,100,5,1,12
978768,"Catoosa Citizens for Animal Care, Inc. ",3,100,1,0,12
971543,"Mostly Muttz Rescue, Inc.",4,100,1,0,12
768378,"Mostly Muttz Rescue, Inc.",4,100,6,1,12
943277,True & Faithful Pet Rescue Mission,3,100,6,1,12
960978,Stray Cat Alliance,1,100,5,1,12
955483,Texas Cattle Dog Rescue,3,100,5,1,12
943277,True & Faithful Pet Rescue Mission,3,100,5,1,12
943276,Heidi's Legacy Dog Rescue,3,100,1,0,12
943276,Heidi's Legacy Dog Rescue,3,100,3,0,12
948184,For The Love Of Cats Rescue And Adoption,2,100,3,1,12
911081,"Their Lives Matter, Inc.",3,100,2,0,12
943277,True & Faithful Pet Rescue Mission,3,100,1,0,12
677899,Guardians of the Green Mile Inc,2,100,4,0,12
943276,Heidi's Legacy Dog Rescue,3,100,3,1,12
943816,Louisiana Baby Mommas,3,100,3,1,12
943277,True & Faithful Pet Rescue Mission,3,100,6,1,12
943277,True & Faithful Pet Rescue Mission,3,100,2,0,12
911081,"Their Lives Matter, Inc.",3,100,1,0,12
822561,H.F. Help Inc. ,3,100,5,0,12
810076,The Hachiko Animal Federation Puerto Rico ,1,100,5,0,12
893515,Tornado Alley Bulldog Rescue,3,100,6,1,12
918030,"Forgotten Felines, Inc.",3,100,6,1,12
922919,Central Texas Dachshund Rescue,3,100,1,1,12
893515,Tornado Alley Bulldog Rescue,3,100,1,0,12
893515,Tornado Alley Bulldog Rescue,3,100,6,0,12
893515,Tornado Alley Bulldog Rescue,3,100,6,0,12
893515,Tornado Alley Bulldog Rescue,3,100,5,0,12
893515,Tornado Alley Bulldog Rescue,3,100,1,1,12
893515,Tornado Alley Bulldog Rescue,3,100,1,0,12
879936,Heidi's Legacy Dog Rescue,3,100,5,0,12
822561,H.F. Help Inc. ,3,100,5,0,12
806943,NAIA's Pet Rescue,3,100,5,1,12
846690,True & Faithful Pet Rescue Mission,3,100,2,1,12
879936,Heidi's Legacy Dog Rescue,3,100,5,1,12
849656,True & Faithful Pet Rescue Mission,3,100,2,1,12
879936,Heidi's Legacy Dog Rescue,3,100,6,0,12
869564,"Stop Animal Cruelty in Hot Spring and Garland Counties, AR",3,100,2,1,12
869566,Marley's Mutts Dog Rescue,1,100,5,0,12
869566,Marley's Mutts Dog Rescue,1,100,3,1,12
879937,Next Stop Forever,4,100,3,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,5,1,12
876053,Southern California Bulldog Rescue,1,100,6,1,12
883445,Defensa Animal de Rincon,5,100,6,1,12
876053,Southern California Bulldog Rescue,1,100,6,1,12
836272,Pearl River County SPCA,3,100,6,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,5,0,12
879937,Next Stop Forever,4,100,5,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,1,0,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,6,0,12
869566,Marley's Mutts Dog Rescue,1,100,5,1,12
876053,Southern California Bulldog Rescue,1,100,6,1,12
869566,Marley's Mutts Dog Rescue,1,100,6,1,12
869566,Marley's Mutts Dog Rescue,1,100,6,1,12
869566,Marley's Mutts Dog Rescue,1,100,5,1,12
876053,Southern California Bulldog Rescue,1,100,5,0,12
876053,Southern California Bulldog Rescue,1,100,6,1,12
869566,Marley's Mutts Dog Rescue,1,100,6,1,12
823830,Collar of Hope,1,100,6,1,12
853473,"Pound Pullers of Lebanon, MO, Inc.",2,100,1,0,12
853472,"Catoosa Citizens for Animal Care, Inc. ",3,100,1,1,12
711496,"Ewenity Farm Border Collie Haven, Inc.",3,100,5,0,12
823830,Collar of Hope,1,100,5,1,12
711496,"Ewenity Farm Border Collie Haven, Inc.",3,100,6,1,12
566151,Sweetwater Valley Dog Rescue,3,100,5,0,12
771055,Chain of Love Abandoned Animals Rescue ,3,100,5,1,12
786620,Wyoming County SPCA,4,100,3,1,12
87534,Friends of the Shelter Foundation,3,100,5,0,12
822563,German Shepherd Rescue Of Orange County,1,100,1,1,12
792416,Defensa Animal de Rincon,5,100,8,1,12
792416,Defensa Animal de Rincon,5,100,5,1,12
776300,Marley's Mutts Dog Rescue,1,100,5,1,12
786620,Wyoming County SPCA,4,100,5,1,12
711498,"Georgia Animal Rescue & Defence, Inc- GARD",3,100,6,0,12
803838,"Georgia Animal Rescue & Defence, Inc- GARD",3,100,6,0,12
806943,NAIA's Pet Rescue,3,100,6,1,12
771053,Chain of Love Abandoned Animals Rescue ,3,100,5,0,12
776299,Don't Bully Me Rescue,3,100,5,1,12
776300,Marley's Mutts Dog Rescue,1,100,6,1,12
773923,Don't Bully Me Rescue,3,100,5,1,12
776300,Marley's Mutts Dog Rescue,1,100,3,1,12
707410,German Shepherd Rescue Of Orange County,1,100,6,1,12
788740,Charlie's Crusaders Pet Rescue,3,100,2,1,12
556844,100+ Abandoned Dogs,3,100,5,0,12
776300,Marley's Mutts Dog Rescue,1,100,3,1,12
727479,Rescue Paws 4 Furry Hearts,3,100,6,1,12
768378,"Mostly Muttz Rescue, Inc.",4,100,6,1,12
746740,Louisiana Baby Mommas,3,100,3,1,12
771049,Heidi's Legacy Dog Rescue,3,100,5,0,12
761702,True & Faithful Pet Rescue Mission,3,100,1,1,12
732721,Felines & Friends New Mexico,1,100,3,1,12
707410,German Shepherd Rescue Of Orange County,1,100,5,1,12
138077,The Hermitage No-Kill Cat Shelter,1,100,6,0,12
707410,German Shepherd Rescue Of Orange County,1,100,5,1,12
702879,Heidi's Legacy Dog Rescue,3,100,5,0,12
682592,True & Faithful Pet Rescue Mission,3,100,6,1,12
702879,Heidi's Legacy Dog Rescue,3,100,5,0,12
732721,Felines & Friends New Mexico,1,100,6,1,12
725157,"Their Lives Matter, Inc.",3,100,5,0,12
707410,German Shepherd Rescue Of Orange County,1,100,1,1,12
727477,D.R.E.A.M. Animal Rescue,1,100,6,0,12
305187,Old Dogs New Tricks Inc,1,100,6,1,12
714103,True & Faithful Pet Rescue Mission,3,100,5,1,12
714103,True & Faithful Pet Rescue Mission,3,100,5,1,12
682595,God's Dogs Rescue,3,100,5,0,12
702875,Friends of the Seal Beach Animal Care Center,1,100,3,1,12
702877,Animals Rule Placement Foundation,1,100,3,0,12
702877,Animals Rule Placement Foundation,1,100,5,1,12
702877,Animals Rule Placement Foundation,1,100,5,1,12
702880,No Stray Left Behind,1,100,1,1,12
714102,Guardians of the Green Mile Inc,2,100,6,0,12
677899,Guardians of the Green Mile Inc,2,100,8,1,12
677899,Guardians of the Green Mile Inc,2,100,6,0,12
677899,Guardians of the Green Mile Inc,2,100,5,1,12
682596,Southern California Bulldog Rescue,1,100,6,0,12
655090,Bulldog Haven NW,1,100,6,1,12
682596,Southern California Bulldog Rescue,1,100,3,1,12
682596,Southern California Bulldog Rescue,1,100,3,0,12
682596,Southern California Bulldog Rescue,1,100,6,1,12
682596,Southern California Bulldog Rescue,1,100,3,0,12
682596,Southern California Bulldog Rescue,1,100,5,1,12
682596,Southern California Bulldog Rescue,1,100,6,1,12
682596,Southern California Bulldog Rescue,1,100,5,1,12
581707,National Brittany Rescue and Adoption Network,4,100,6,1,12
672034,True & Faithful Pet Rescue Mission,3,100,6,1,12
652501,True & Faithful Pet Rescue Mission,3,100,1,1,12
655090,Bulldog Haven NW,1,100,6,1,12
652501,True & Faithful Pet Rescue Mission,3,100,6,0,12
656774,Bluetails,3,100,6,1,12
666717,Toccoa-Stephens County Humane Shelter,3,100,1,1,12
652501,True & Faithful Pet Rescue Mission,3,100,5,1,12
657511,"Mostly Muttz Rescue, Inc.",4,100,6,0,12
581707,National Brittany Rescue and Adoption Network,4,100,2,1,12
638346,Luv a Pet puppy and kitten rescue,3,100,6,1,12
650309,Alamo Heights Animal Care Services,3,100,6,1,12
650309,Alamo Heights Animal Care Services,3,100,1,1,12
655089,The REAL Bark,1,100,2,1,12
650309,Alamo Heights Animal Care Services,3,100,6,1,12
650309,Alamo Heights Animal Care Services,3,100,6,1,12
652501,True & Faithful Pet Rescue Mission,3,100,5,1,12
640819,SRGDRR Inc aka Save Rocky the Great Dane Rescue and Rehab,3,100,5,1,12
570755,Hickory Hill K-9 Rescue,3,100,3,1,12
640820,Bulldog Haven NW,1,100,3,0,12
630157,Utah Valley Animal Rescue,1,100,6,1,12
638344,"Their Lives Matter, Inc.",3,100,6,0,12
616641,Marley's Mutts Dog Rescue,1,100,5,1,12
630157,Utah Valley Animal Rescue,1,100,6,1,12
630157,Utah Valley Animal Rescue,1,100,5,1,12
630157,Utah Valley Animal Rescue,1,100,5,1,12
620474,Rockwall Pets,3,100,6,1,12
612406,Friends of the Seal Beach Animal Care Center,1,100,6,1,12
602926,Rescued Treasures Pet Adoptions,4,100,5,1,12
581707,National Brittany Rescue and Adoption Network,4,100,1,1,12
581707,National Brittany Rescue and Adoption Network,4,100,8,1,12
610016,Southern Charmers Animal Rescue and Sanctuary,3,100,5,1,12
610016,Southern Charmers Animal Rescue and Sanctuary,3,100,8,1,12
602926,Rescued Treasures Pet Adoptions,4,100,8,0,12
604996,Ok Save A Dog,3,100,6,1,12
563527,"Purr-Fect Match Animal Rescue, Inc.",2,100,5,1,12
592103,True & Faithful Pet Rescue Mission,3,100,5,1,12
592103,True & Faithful Pet Rescue Mission,3,100,6,1,12
581707,National Brittany Rescue and Adoption Network,4,100,5,1,12
558591,Daisy's Animal Rescue League,4,100,5,1,12
579473,"Their Lives Matter, Inc.",3,100,5,1,12
581707,National Brittany Rescue and Adoption Network,4,100,5,1,12
579471,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,100,5,0,12
581707,National Brittany Rescue and Adoption Network,4,100,1,1,12
581707,National Brittany Rescue and Adoption Network,4,100,6,1,12
579471,Saint Bernard Rescue Foundation Inc. - Pennsylvania,4,100,5,1,12
566149,Southern Souls Rescue,3,100,5,1,12
566149,Southern Souls Rescue,3,100,1,1,12
245007,A Way For a Stray Rescue,3,100,1,0,12
245007,A Way For a Stray Rescue,3,100,1,0,12
558591,Daisy's Animal Rescue League,4,100,5,1,12
556844,100+ Abandoned Dogs,3,100,5,1,12
556844,100+ Abandoned Dogs,3,100,5,1,12
80833,WAGS Pet Adoption,1,100,5,0,12
535797,VT Dog Rescue,4,100,3,1,12
535797,VT Dog Rescue,4,100,5,1,12
535797,VT Dog Rescue,4,100,3,1,12
245026,Pacific Northwest Bulldog Rescue,1,100,6,1,12
535797,VT Dog Rescue,4,100,3,1,12
535797,VT Dog Rescue,4,100,5,1,12
535797,VT Dog Rescue,4,100,6,1,12
528375,Stillwater Cat Haven,1,100,3,1,12
533442,Heidi's Legacy Dog Rescue,3,100,5,1,12
511108,Forever Friends Humane Society,3,100,6,1,12
11074,"Animal Friends Furever,Inc.",4,100,5,1,12
507511,Pflugerville Pets Alive!,3,100,1,1,12
507511,Pflugerville Pets Alive!,3,100,1,1,12
507511,Pflugerville Pets Alive!,3,100,3,1,12
507511,Pflugerville Pets Alive!,3,100,5,1,12
513167,HANDDS to the Rescue,2,100,5,1,12
511108,Forever Friends Humane Society,3,100,6,1,12
497229,"Their Lives Matter, Inc.",3,100,5,0,12
511109,Forever Friends Humane Society,3,100,2,1,12
484193,Dogs 2nd Chance,3,100,5,0,12
497229,"Their Lives Matter, Inc.",3,100,5,0,12
511110,Southern California Bulldog Rescue,1,100,5,1,12
489524,Bulldog Haven NW,1,100,5,1,12
489524,Bulldog Haven NW,1,100,5,0,12
487077,Blackjack Animal Rescue,3,100,3,1,12
467205,Love & Second Chances,1,100,6,1,12
467205,Love & Second Chances,1,100,5,1,12
467205,Love & Second Chances,1,100,1,0,12
467205,Love & Second Chances,1,100,5,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,100,2,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,100,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,100,1,1,12
464446,Saving Our Companion Animals - Fort Bend County,3,100,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,100,5,1,12
452405,"Ewenity Farm Border Collie Haven, Inc.",3,100,5,1,12
445519,Southern California Bulldog Rescue,1,100,5,1,12
445519,Southern California Bulldog Rescue,1,100,6,0,12
349939,Humane Society of Forsyth County,3,100,6,0,12
349939,Humane Society of Forsyth County,3,100,5,0,12
256925,Bulldog Haven NW,1,100,5,1,12
405275,Defensa Animal de Rincon,5,100,3,1,12
387870,Cheshire Abbey,3,100,5,1,12
387870,Cheshire Abbey,3,100,6,0,12
387870,Cheshire Abbey,3,100,5,1,12
387870,Cheshire Abbey,3,100,5,1,12
386154,Unicoi County Animal Shelter,3,100,5,1,12
330188,Rompin Paws Rescue,1,100,5,1,12
16635,D.R.E.A.M. Animal Rescue,1,100,6,1,12
245025,"Dogue de Bordeaux Rescue, Inc",1,100,1,1,12
256925,Bulldog Haven NW,1,100,5,0,12
256925,Bulldog Haven NW,1,100,1,0,12
332532,Bulldog Haven NW,1,100,5,0,12
332532,Bulldog Haven NW,1,100,6,1,12
332532,Bulldog Haven NW,1,100,6,0,12
330188,Rompin Paws Rescue,1,100,6,1,12
332532,Bulldog Haven NW,1,100,5,1,12
256925,Bulldog Haven NW,1,100,5,0,12
256925,Bulldog Haven NW,1,100,6,1,12
234743,St. Louis English Bulldog Rescue,2,100,5,1,12
256925,Bulldog Haven NW,1,100,3,1,12
245027,Bulldog Haven NW,1,100,5,0,12
256925,Bulldog Haven NW,1,100,6,1,12
245027,Bulldog Haven NW,1,100,3,1,12
234737,St. Louis English Bulldog Rescue,2,100,5,0,12
81532,"Dogue de Bordeaux Rescue, Inc",1,100,1,0,12
245024,"Dogue de Bordeaux Rescue, Inc",1,100,1,0,12
234743,St. Louis English Bulldog Rescue,2,100,5,1,12
245027,Bulldog Haven NW,1,100,5,1,12
245027,Bulldog Haven NW,1,100,6,1,12
245027,Bulldog Haven NW,1,100,5,1,12
245007,A Way For a Stray Rescue,3,100,5,1,12
234743,St. Louis English Bulldog Rescue,2,100,5,1,12
234743,St. Louis English Bulldog Rescue,2,100,3,1,12
234743,St. Louis English Bulldog Rescue,2,100,5,1,12
221746,"Wichita Pug Rescue, Inc.",2,100,5,0,12
221746,"Wichita Pug Rescue, Inc.",2,100,5,1,12
234737,St. Louis English Bulldog Rescue,2,100,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,100,5,1,12
138172,Feline Friends of Ruff Love Rescue,3,100,1,0,12
195895,Southern California Bulldog Rescue,1,100,5,1,12
221742,Southern California Bulldog Rescue,1,100,6,0,12
195895,Southern California Bulldog Rescue,1,100,6,1,12
195895,Southern California Bulldog Rescue,1,100,1,1,12
138172,Feline Friends of Ruff Love Rescue,3,100,1,0,12
195895,Southern California Bulldog Rescue,1,100,5,0,12
195895,Southern California Bulldog Rescue,1,100,1,1,12
221742,Southern California Bulldog Rescue,1,100,1,0,12
